timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,temperature,relative_humidity,surface_pressure,wind_speed,location,aqi,aqi_category,is_hazard
2024-11-10T08:00,28.1,19.6,218.0,2.2,14.2,157.0,1.0,3.25,30.6,48,1009.1,2.4,dhaka,67,Moderate,False
2024-11-10T09:00,29.6,20.5,418.0,5.7,13.7,154.0,1.0,1.5,30.5,48,1008.8,2.4,dhaka,69,Moderate,False
2024-11-10T10:00,32.1,22.4,1080.0,18.7,13.6,133.0,1.0,0.4,30.1,49,1008.8,2.3,dhaka,73,Moderate,False
2024-11-10T11:00,47.7,33.3,2007.0,37.0,13.7,102.0,0.0,0.0,28.2,64,1009.2,4.4,dhaka,96,Moderate,False
2024-11-10T12:00,62.2,43.5,2804.0,51.7,16.1,88.0,0.0,0.0,26.6,65,1009.8,5.5,dhaka,121,Unhealthy for Sensitive Groups,True
2024-11-10T13:00,77.1,53.9,3430.0,58.0,16.1,72.0,0.0,0.0,25.7,69,1010.4,4.7,dhaka,146,Unhealthy for Sensitive Groups,True
2024-11-10T14:00,88.5,61.9,3926.0,66.6,16.0,49.0,0.0,0.0,23.8,78,1011.1,7.8,dhaka,154,Unhealthy,True
2024-11-10T15:00,96.4,67.5,4021.0,71.5,15.4,31.0,0.0,0.0,23.3,78,1011.5,8.4,dhaka,157,Unhealthy,True
2024-11-10T16:00,101.0,70.8,3446.0,70.3,13.9,22.0,0.0,0.0,22.6,78,1011.6,9.3,dhaka,159,Unhealthy,True
2024-11-10T17:00,99.0,69.4,2470.0,65.4,11.8,19.0,0.0,0.0,21.9,80,1011.7,8.6,dhaka,158,Unhealthy,True
2024-11-10T18:00,89.2,62.4,1625.0,58.6,9.8,19.0,0.0,0.0,21.6,80,1011.3,6.8,dhaka,155,Unhealthy,True
2024-11-10T19:00,71.9,50.3,1066.0,48.4,8.0,25.0,0.0,0.0,21.3,79,1010.9,7.1,dhaka,137,Unhealthy for Sensitive Groups,True
2024-11-10T20:00,58.3,40.9,638.0,36.3,6.3,35.0,0.0,0.0,21.0,80,1010.4,6.6,dhaka,114,Unhealthy for Sensitive Groups,True
2024-11-10T21:00,52.3,36.6,407.0,28.2,5.2,41.0,0.0,0.0,20.8,81,1010.1,6.5,dhaka,104,Unhealthy for Sensitive Groups,True
2024-11-10T22:00,49.9,34.9,490.0,28.4,4.9,36.0,0.0,0.0,20.6,82,1010.0,6.0,dhaka,99,Moderate,False
2024-11-10T23:00,49.6,34.7,769.0,32.6,5.1,27.0,0.0,0.0,20.3,84,1010.2,5.7,dhaka,99,Moderate,False
2024-11-11T00:00,52.0,36.4,964.0,32.5,5.6,26.0,0.0,0.0,19.9,87,1010.8,6.6,dhaka,103,Unhealthy for Sensitive Groups,True
2024-11-11T01:00,54.5,38.1,958.0,26.7,5.7,51.0,0.0,0.3,22.4,81,1011.9,7.2,dhaka,107,Unhealthy for Sensitive Groups,True
2024-11-11T02:00,46.7,32.6,866.0,18.7,5.9,85.0,0.0,1.35,25.0,73,1012.5,5.2,dhaka,94,Moderate,False
2024-11-11T03:00,31.1,21.7,754.0,12.1,6.9,115.0,0.0,3.1,27.5,62,1012.8,6.0,dhaka,71,Moderate,False
2024-11-11T04:00,27.5,19.3,620.0,8.6,9.5,136.0,0.0,4.9,29.0,54,1012.7,6.5,dhaka,66,Moderate,False
2024-11-11T05:00,31.8,22.2,465.0,6.6,12.8,152.0,0.0,6.05,30.0,50,1011.7,4.7,dhaka,72,Moderate,False
2024-11-11T06:00,32.0,22.4,356.0,5.2,14.6,162.0,0.0,6.05,30.5,49,1010.5,3.3,dhaka,73,Moderate,False
2024-11-11T07:00,30.2,21.1,261.0,3.1,13.4,165.0,0.0,4.95,31.0,48,1009.2,3.2,dhaka,70,Moderate,False
2024-11-11T08:00,28.4,19.8,212.0,1.6,10.7,161.0,0.0,3.15,31.1,48,1008.3,5.9,dhaka,67,Moderate,False
2024-11-11T09:00,26.8,18.7,367.0,4.3,8.4,150.0,0.0,1.45,31.0,49,1008.0,7.3,dhaka,65,Moderate,False
2024-11-11T10:00,26.0,18.1,971.0,14.9,7.2,127.0,0.0,0.4,30.3,50,1007.8,6.8,dhaka,64,Moderate,False
2024-11-11T11:00,34.0,23.8,1780.0,29.7,6.3,96.0,0.0,0.0,28.1,63,1008.2,5.6,dhaka,76,Moderate,False
2024-11-11T12:00,52.5,36.7,2214.0,43.9,10.1,85.0,0.0,0.0,26.7,66,1009.0,5.7,dhaka,104,Unhealthy for Sensitive Groups,True
2024-11-11T13:00,59.4,41.6,1906.0,40.9,9.0,74.0,0.0,0.0,26.5,61,1009.8,7.7,dhaka,116,Unhealthy for Sensitive Groups,True
2024-11-11T14:00,54.9,38.4,1225.0,36.6,7.5,59.0,0.0,0.0,25.6,59,1010.8,6.6,dhaka,108,Unhealthy for Sensitive Groups,True
2024-11-11T15:00,49.5,34.6,696.0,32.0,6.2,49.0,0.0,0.0,25.0,58,1011.2,7.1,dhaka,98,Moderate,False
2024-11-11T16:00,44.2,31.0,546.0,26.9,5.3,48.0,0.0,0.0,24.4,61,1011.3,5.8,dhaka,91,Moderate,False
2024-11-11T17:00,39.5,27.6,549.0,21.5,4.5,52.0,0.0,0.0,23.5,69,1011.3,7.7,dhaka,84,Moderate,False
2024-11-11T18:00,36.2,25.3,555.0,17.5,4.0,55.0,0.0,0.0,22.8,73,1011.0,7.4,dhaka,79,Moderate,False
2024-11-11T19:00,35.2,24.6,500.0,15.4,3.8,55.0,0.0,0.0,22.4,75,1010.6,5.8,dhaka,77,Moderate,False
2024-11-11T20:00,35.5,24.8,449.0,14.7,3.8,55.0,0.0,0.0,21.6,81,1010.5,7.1,dhaka,78,Moderate,False
2024-11-11T21:00,36.4,25.5,439.0,15.3,3.9,53.0,0.0,0.0,21.4,82,1010.3,6.9,dhaka,79,Moderate,False
2024-11-11T22:00,37.8,26.5,507.0,18.3,4.1,46.0,0.0,0.0,21.0,82,1010.1,6.8,dhaka,81,Moderate,False
2024-11-11T23:00,40.2,28.1,617.0,22.5,4.5,37.0,0.0,0.0,21.3,79,1010.2,5.2,dhaka,85,Moderate,False
2024-11-12T00:00,43.8,30.6,701.0,26.9,5.1,33.0,0.0,0.0,20.8,81,1010.6,6.0,dhaka,90,Moderate,False
2024-11-12T01:00,50.1,35.0,744.0,23.3,6.0,51.0,0.0,0.3,22.6,74,1011.3,8.6,dhaka,99,Moderate,False
2024-11-12T02:00,47.8,33.5,762.0,18.3,7.1,77.0,0.0,1.25,24.6,70,1012.0,5.5,dhaka,96,Moderate,False
2024-11-12T03:00,38.3,26.8,733.0,13.6,7.8,100.0,0.0,2.9,27.0,63,1012.4,6.0,dhaka,82,Moderate,False
2024-11-12T04:00,29.8,20.8,619.0,9.8,7.6,119.0,0.0,4.75,28.6,55,1012.3,7.8,dhaka,69,Moderate,False
2024-11-12T05:00,26.6,18.6,457.0,6.4,6.9,135.0,0.0,6.0,29.5,50,1011.2,7.1,dhaka,65,Moderate,False
2024-11-12T06:00,26.4,18.5,340.0,4.0,6.3,146.0,0.0,6.05,30.1,48,1010.1,6.3,dhaka,64,Moderate,False
2024-11-12T07:00,25.4,17.8,293.0,2.3,5.8,150.0,0.0,5.0,30.5,46,1008.8,5.3,dhaka,63,Moderate,False
2024-11-12T08:00,24.7,17.3,290.0,1.6,5.4,148.0,0.0,3.2,30.7,44,1007.9,6.1,dhaka,62,Moderate,False
2024-11-12T09:00,24.3,17.0,344.0,3.8,5.1,139.0,0.0,1.5,30.5,44,1007.5,7.6,dhaka,61,Moderate,False
2024-11-12T10:00,24.3,16.9,499.0,11.4,4.9,118.0,0.0,0.4,29.9,47,1007.3,7.5,dhaka,61,Moderate,False
2024-11-12T11:00,30.0,21.0,711.0,21.9,4.8,90.0,0.0,0.0,27.5,58,1007.6,6.5,dhaka,70,Moderate,False
2024-11-12T12:00,47.3,45.9,863.0,32.3,5.6,72.0,3.0,0.0,26.3,58,1008.3,9.9,dhaka,127,Unhealthy for Sensitive Groups,True
2024-11-12T13:00,50.8,49.1,900.0,31.5,5.7,68.0,3.0,0.0,26.7,66,1008.5,4.0,dhaka,134,Unhealthy for Sensitive Groups,True
2024-11-12T14:00,53.6,51.6,875.0,30.4,5.8,62.0,3.0,0.0,25.9,72,1009.4,3.6,dhaka,141,Unhealthy for Sensitive Groups,True
2024-11-12T15:00,58.7,56.1,835.0,29.9,5.8,56.0,3.0,0.0,25.4,75,1009.9,2.0,dhaka,151,Unhealthy,True
2024-11-12T16:00,64.3,61.5,789.0,30.5,5.7,52.0,3.0,0.0,24.7,76,1010.1,1.5,dhaka,154,Unhealthy,True
2024-11-12T17:00,66.4,63.6,727.0,31.6,5.6,48.0,2.0,0.0,24.0,79,1009.8,1.7,dhaka,155,Unhealthy,True
2024-11-12T18:00,65.7,62.6,662.0,32.5,5.5,45.0,2.0,0.0,23.6,81,1009.3,0.9,dhaka,155,Unhealthy,True
2024-11-12T19:00,65.2,62.2,579.0,32.6,5.5,43.0,2.0,0.0,23.4,81,1009.3,0.3,dhaka,154,Unhealthy,True
2024-11-12T20:00,65.4,62.2,492.0,32.5,5.6,41.0,2.0,0.0,23.0,82,1008.8,0.7,dhaka,154,Unhealthy,True
2024-11-12T21:00,66.4,62.9,463.0,33.2,5.7,38.0,2.0,0.0,22.5,82,1008.5,3.4,dhaka,155,Unhealthy,True
2024-11-12T22:00,67.8,64.3,542.0,36.5,6.0,31.0,2.0,0.0,22.2,82,1008.4,4.4,dhaka,156,Unhealthy,True
2024-11-12T23:00,68.9,65.7,679.0,40.6,6.3,24.0,2.0,0.0,21.9,82,1008.3,5.1,dhaka,156,Unhealthy,True
2024-11-13T00:00,51.7,48.9,778.0,29.7,5.3,38.0,1.0,0.0,21.5,83,1008.9,6.3,dhaka,134,Unhealthy for Sensitive Groups,True
2024-11-13T01:00,58.4,55.8,813.0,26.0,5.8,50.0,1.0,0.3,22.0,85,1010.1,6.7,dhaka,151,Unhealthy,True
2024-11-13T02:00,53.2,51.0,810.0,20.8,6.4,68.0,1.0,1.3,23.9,80,1011.0,3.6,dhaka,139,Unhealthy for Sensitive Groups,True
2024-11-13T03:00,41.1,39.1,761.0,15.7,6.6,87.0,1.0,2.95,26.3,70,1011.6,3.2,dhaka,110,Unhealthy for Sensitive Groups,True
2024-11-13T04:00,25.8,24.6,630.0,10.9,6.0,108.0,1.0,4.8,28.2,60,1011.6,4.4,dhaka,77,Moderate,False
2024-11-13T05:00,17.2,16.7,451.0,6.3,5.1,130.0,1.0,6.0,29.6,51,1010.8,6.1,dhaka,61,Moderate,False
2024-11-13T06:00,15.0,14.5,322.0,3.1,4.3,145.0,1.0,6.05,30.4,47,1009.5,6.2,dhaka,56,Moderate,False
2024-11-13T07:00,13.9,13.5,278.0,0.8,3.9,151.0,1.0,5.0,30.8,45,1008.2,6.8,dhaka,54,Moderate,False
2024-11-13T08:00,13.6,13.2,284.0,0.1,3.8,150.0,1.0,3.2,31.0,44,1007.2,7.1,dhaka,53,Moderate,False
2024-11-13T09:00,14.0,13.6,326.0,3.8,3.9,141.0,1.0,1.5,30.7,45,1006.8,7.4,dhaka,54,Moderate,False
2024-11-13T10:00,18.6,18.2,424.0,16.1,4.5,120.0,1.0,0.4,29.8,49,1006.8,7.9,dhaka,64,Moderate,False
2024-11-13T11:00,31.8,31.3,558.0,32.9,5.5,91.0,1.0,0.0,28.0,58,1007.3,6.1,dhaka,91,Moderate,False
2024-11-13T12:00,48.3,47.8,659.0,39.6,6.6,79.0,1.0,0.0,26.6,64,1007.9,6.7,dhaka,131,Unhealthy for Sensitive Groups,True
2024-11-13T13:00,61.7,60.8,686.0,37.9,7.1,76.0,2.0,0.0,25.9,72,1008.9,5.9,dhaka,154,Unhealthy,True
2024-11-13T14:00,69.2,67.8,679.0,35.4,7.9,72.0,2.0,0.0,24.9,79,1009.8,4.5,dhaka,157,Unhealthy,True
2024-11-13T15:00,76.1,74.5,693.0,32.6,8.5,69.0,3.0,0.0,24.3,82,1010.3,4.0,dhaka,161,Unhealthy,True
2024-11-13T16:00,83.1,81.0,777.0,29.5,8.8,69.0,4.0,0.0,23.8,83,1010.5,2.4,dhaka,164,Unhealthy,True
2024-11-13T17:00,88.5,85.9,881.0,26.2,9.0,70.0,5.0,0.0,23.5,83,1010.3,1.5,dhaka,167,Unhealthy,True
2024-11-13T18:00,90.8,88.2,913.0,23.4,9.0,70.0,5.0,0.0,22.9,85,1010.1,2.5,dhaka,168,Unhealthy,True
2024-11-13T19:00,90.3,87.8,793.0,21.3,8.9,68.0,5.0,0.0,22.3,88,1009.7,3.9,dhaka,168,Unhealthy,True
2024-11-13T20:00,88.2,85.9,600.0,19.8,8.6,65.0,4.0,0.0,21.7,89,1009.4,3.7,dhaka,167,Unhealthy,True
2024-11-13T21:00,85.4,83.4,482.0,19.4,8.4,62.0,4.0,0.0,21.6,89,1009.4,5.8,dhaka,165,Unhealthy,True
2024-11-13T22:00,82.7,80.8,522.0,21.1,8.3,56.0,4.0,0.0,21.4,89,1009.4,7.0,dhaka,164,Unhealthy,True
2024-11-13T23:00,80.6,78.7,637.0,23.9,8.2,49.0,3.0,0.0,21.2,87,1009.7,6.6,dhaka,163,Unhealthy,True
2024-11-14T00:00,78.2,76.4,727.0,23.9,8.2,50.0,3.0,0.0,20.9,86,1010.3,6.4,dhaka,162,Unhealthy,True
2024-11-14T01:00,78.0,76.6,760.0,21.7,8.1,59.0,3.0,0.25,21.8,87,1011.3,7.7,dhaka,162,Unhealthy,True
2024-11-14T02:00,71.7,70.5,768.0,18.6,8.0,73.0,3.0,1.05,23.9,81,1012.1,5.5,dhaka,159,Unhealthy,True
2024-11-14T03:00,60.5,59.0,743.0,15.2,8.1,91.0,3.0,2.5,26.5,70,1012.6,4.8,dhaka,153,Unhealthy,True
2024-11-14T04:00,47.6,45.5,664.0,11.1,8.5,119.0,5.0,4.15,28.5,59,1012.5,7.2,dhaka,126,Unhealthy for Sensitive Groups,True
2024-11-14T05:00,51.1,47.5,552.0,6.7,9.0,151.0,7.0,5.3,29.9,46,1011.5,10.7,dhaka,131,Unhealthy for Sensitive Groups,True
2024-11-14T06:00,53.2,49.1,470.0,3.7,9.2,173.0,8.0,5.4,30.4,43,1010.3,11.2,dhaka,134,Unhealthy for Sensitive Groups,True
2024-11-14T07:00,50.4,46.7,429.0,1.9,8.8,180.0,8.0,4.45,30.7,43,1009.1,10.4,dhaka,129,Unhealthy for Sensitive Groups,True
2024-11-14T08:00,47.6,44.4,417.0,1.4,8.1,176.0,7.0,2.9,30.7,43,1008.3,10.1,dhaka,123,Unhealthy for Sensitive Groups,True
2024-11-14T09:00,47.5,44.4,463.0,4.2,7.7,165.0,6.0,1.35,30.3,44,1007.9,10.1,dhaka,123,Unhealthy for Sensitive Groups,True
2024-11-14T10:00,52.4,49.8,607.0,13.5,7.8,142.0,6.0,0.35,29.4,48,1007.9,9.2,dhaka,136,Unhealthy for Sensitive Groups,True
2024-11-14T11:00,63.6,61.2,809.0,26.1,8.2,112.0,5.0,0.0,27.2,61,1008.2,4.8,dhaka,154,Unhealthy,True
2024-11-14T12:00,77.3,75.2,971.0,36.9,8.9,87.0,4.0,0.0,25.7,69,1009.0,4.4,dhaka,161,Unhealthy,True
2024-11-14T13:00,80.8,78.7,1057.0,33.6,8.9,85.0,4.0,0.0,25.1,77,1009.7,4.2,dhaka,163,Unhealthy,True
2024-11-14T14:00,82.0,79.6,1103.0,29.0,9.0,82.0,4.0,0.0,24.5,79,1010.5,4.1,dhaka,163,Unhealthy,True
2024-11-14T15:00,84.3,82.2,1120.0,25.6,8.9,78.0,4.0,0.0,24.2,78,1010.8,2.9,dhaka,165,Unhealthy,True
2024-11-14T16:00,87.8,85.7,1105.0,24.5,8.7,73.0,4.0,0.0,23.7,78,1010.8,3.0,dhaka,167,Unhealthy,True
2024-11-14T17:00,91.3,88.9,1060.0,24.7,8.3,68.0,4.0,0.0,23.1,78,1010.5,5.0,dhaka,168,Unhealthy,True
2024-11-14T18:00,93.8,91.5,1003.0,24.7,8.0,63.0,4.0,0.0,22.6,80,1010.3,7.3,dhaka,170,Unhealthy,True
2024-11-14T19:00,96.2,93.8,920.0,24.2,7.7,59.0,4.0,0.0,21.9,81,1010.1,7.0,dhaka,171,Unhealthy,True
2024-11-14T20:00,97.6,95.2,825.0,23.6,7.5,54.0,4.0,0.0,21.3,82,1009.5,4.6,dhaka,171,Unhealthy,True
2024-11-14T21:00,96.9,95.0,779.0,23.3,7.4,51.0,4.0,0.0,21.1,83,1009.1,5.1,dhaka,171,Unhealthy,True
2024-11-14T22:00,95.9,93.8,826.0,24.0,7.5,47.0,4.0,0.0,20.8,84,1009.0,6.5,dhaka,171,Unhealthy,True
2024-11-14T23:00,96.6,94.5,922.0,24.9,7.7,44.0,4.0,0.0,20.6,85,1009.3,6.0,dhaka,171,Unhealthy,True
2024-11-15T00:00,110.1,106.9,996.0,23.3,8.6,47.0,6.0,0.0,20.4,87,1009.9,5.7,dhaka,178,Unhealthy,True
2024-11-15T01:00,113.6,110.6,1036.0,21.2,9.1,56.0,6.0,0.25,21.0,91,1010.9,7.0,dhaka,179,Unhealthy,True
2024-11-15T02:00,111.1,108.7,1054.0,18.2,9.8,70.0,6.0,1.0,22.9,86,1011.6,5.2,dhaka,178,Unhealthy,True
2024-11-15T03:00,102.2,98.7,1016.0,14.8,10.5,89.0,6.0,2.4,25.6,76,1012.1,4.6,dhaka,173,Unhealthy,True
2024-11-15T04:00,89.2,84.5,871.0,10.8,11.1,118.0,8.0,3.85,28.0,57,1011.9,8.0,dhaka,166,Unhealthy,True
2024-11-15T05:00,87.5,80.8,670.0,6.4,11.7,151.0,10.0,4.8,29.3,43,1011.1,8.9,dhaka,164,Unhealthy,True
2024-11-15T06:00,80.8,74.0,525.0,3.4,11.9,174.0,12.0,4.85,29.8,43,1010.0,8.6,dhaka,161,Unhealthy,True
2024-11-15T07:00,73.3,67.3,472.0,1.6,11.4,181.0,12.0,3.95,30.0,43,1008.8,8.5,dhaka,157,Unhealthy,True
2024-11-15T08:00,69.8,64.3,476.0,1.1,10.6,179.0,11.0,2.55,30.1,43,1007.8,8.7,dhaka,156,Unhealthy,True
2024-11-15T09:00,70.1,64.7,544.0,4.1,10.1,168.0,10.0,1.15,29.6,44,1007.3,9.1,dhaka,156,Unhealthy,True
2024-11-15T10:00,74.5,69.8,697.0,13.4,10.1,146.0,9.0,0.3,28.7,50,1007.5,7.3,dhaka,158,Unhealthy,True
2024-11-15T11:00,85.0,80.8,913.0,26.2,10.3,116.0,8.0,0.0,26.5,63,1007.8,4.4,dhaka,164,Unhealthy,True
2024-11-15T12:00,93.4,89.2,1134.0,36.2,10.8,88.0,8.0,0.0,25.1,68,1008.2,4.6,dhaka,168,Unhealthy,True
2024-11-15T13:00,99.9,95.7,1347.0,36.2,11.3,83.0,8.0,0.0,24.7,74,1009.3,4.1,dhaka,172,Unhealthy,True
2024-11-15T14:00,106.4,102.0,1564.0,36.1,12.0,75.0,9.0,0.0,24.1,76,1009.6,2.7,dhaka,175,Unhealthy,True
2024-11-15T15:00,115.5,110.6,1764.0,35.8,12.4,68.0,9.0,0.0,23.9,74,1009.9,1.1,dhaka,179,Unhealthy,True
2024-11-15T16:00,123.4,118.3,2000.0,35.3,12.4,63.0,9.0,0.0,23.7,74,1009.9,0.4,dhaka,183,Unhealthy,True
2024-11-15T17:00,128.5,122.9,2219.0,34.6,12.2,59.0,10.0,0.0,22.3,81,1009.7,2.9,dhaka,186,Unhealthy,True
2024-11-15T18:00,130.9,125.3,2243.0,33.2,12.0,55.0,10.0,0.0,21.5,84,1009.2,4.0,dhaka,187,Unhealthy,True
2024-11-15T19:00,132.2,126.7,1905.0,30.5,11.7,52.0,10.0,0.0,21.1,85,1008.9,4.5,dhaka,188,Unhealthy,True
2024-11-15T20:00,133.2,127.6,1372.0,27.1,11.3,50.0,11.0,0.0,21.1,82,1008.5,6.6,dhaka,188,Unhealthy,True
2024-11-15T21:00,133.6,127.6,969.0,24.4,11.1,48.0,11.0,0.0,20.7,81,1008.4,6.7,dhaka,188,Unhealthy,True
2024-11-15T22:00,134.6,128.5,843.0,23.5,11.3,44.0,11.0,0.0,20.1,82,1008.4,6.8,dhaka,189,Unhealthy,True
2024-11-15T23:00,135.5,129.9,847.0,23.3,11.7,41.0,10.0,0.0,19.8,82,1008.9,8.1,dhaka,189,Unhealthy,True
2024-11-16T00:00,136.9,130.9,869.0,21.6,12.5,44.0,11.0,0.0,19.7,81,1009.6,8.4,dhaka,190,Unhealthy,True
2024-11-16T01:00,138.8,132.7,892.0,20.1,12.9,51.0,11.0,0.2,20.5,85,1010.4,8.5,dhaka,191,Unhealthy,True
2024-11-16T02:00,136.4,131.8,933.0,17.8,13.5,62.0,10.0,0.9,22.2,81,1011.2,6.7,dhaka,190,Unhealthy,True
2024-11-16T03:00,133.6,127.6,928.0,15.0,14.0,78.0,11.0,2.1,24.4,73,1011.6,6.6,dhaka,188,Unhealthy,True
2024-11-16T04:00,121.5,114.3,829.0,11.1,14.5,105.0,14.0,3.5,26.5,64,1011.6,6.8,dhaka,181,Unhealthy,True
2024-11-16T05:00,116.9,107.6,686.0,6.7,14.9,138.0,18.0,4.4,28.1,55,1010.9,6.6,dhaka,178,Unhealthy,True
2024-11-16T06:00,112.2,101.5,581.0,3.6,15.0,161.0,20.0,4.45,29.0,47,1009.7,5.6,dhaka,175,Unhealthy,True
2024-11-16T07:00,104.5,94.8,536.0,1.6,14.6,170.0,20.0,3.65,29.4,46,1008.5,4.8,dhaka,171,Unhealthy,True
2024-11-16T08:00,102.0,92.7,530.0,0.9,13.8,170.0,18.0,2.3,29.6,45,1007.7,4.6,dhaka,170,Unhealthy,True
2024-11-16T09:00,101.5,92.7,584.0,4.4,13.3,161.0,16.0,1.05,29.4,45,1007.3,5.1,dhaka,170,Unhealthy,True
2024-11-16T10:00,104.3,97.6,747.0,15.6,13.1,139.0,15.0,0.3,28.4,51,1007.1,5.4,dhaka,173,Unhealthy,True
2024-11-16T11:00,115.5,109.0,969.0,31.0,13.2,108.0,13.0,0.0,26.0,66,1007.4,4.7,dhaka,179,Unhealthy,True
2024-11-16T12:00,115.0,109.9,1122.0,34.1,12.8,78.0,9.0,0.0,24.3,73,1007.8,4.2,dhaka,179,Unhealthy,True
2024-11-16T13:00,121.1,116.2,1139.0,33.6,12.7,72.0,9.0,0.0,23.7,66,1008.5,5.2,dhaka,182,Unhealthy,True
2024-11-16T14:00,122.9,118.3,1087.0,32.9,12.4,64.0,8.0,0.0,22.9,72,1009.4,4.7,dhaka,183,Unhealthy,True
2024-11-16T15:00,124.3,119.7,1033.0,31.7,12.1,57.0,8.0,0.0,22.3,75,1009.7,4.9,dhaka,184,Unhealthy,True
2024-11-16T16:00,125.3,120.6,1008.0,29.8,11.6,54.0,8.0,0.0,21.9,75,1010.0,5.6,dhaka,185,Unhealthy,True
2024-11-16T17:00,124.3,119.7,982.0,27.5,11.0,53.0,7.0,0.0,21.5,75,1009.7,5.6,dhaka,184,Unhealthy,True
2024-11-16T18:00,121.5,117.3,934.0,25.4,10.4,52.0,7.0,0.0,21.0,75,1009.3,5.9,dhaka,183,Unhealthy,True
2024-11-16T19:00,119.2,115.3,831.0,23.3,10.0,51.0,7.0,0.0,20.4,77,1009.0,7.4,dhaka,182,Unhealthy,True
2024-11-16T20:00,117.3,113.4,705.0,21.4,9.6,50.0,7.0,0.0,19.9,78,1008.8,7.6,dhaka,181,Unhealthy,True
2024-11-16T21:00,115.3,111.3,633.0,20.4,9.4,48.0,7.0,0.0,19.6,78,1008.7,8.2,dhaka,180,Unhealthy,True
2024-11-16T22:00,113.4,109.7,658.0,21.5,9.3,44.0,7.0,0.0,19.4,78,1008.8,8.2,dhaka,179,Unhealthy,True
2024-11-16T23:00,112.5,108.7,736.0,23.5,9.3,40.0,7.0,0.0,18.9,80,1009.1,7.3,dhaka,178,Unhealthy,True
2024-11-17T00:00,124.3,119.7,815.0,29.5,9.9,33.0,8.0,0.0,18.7,80,1009.7,6.8,dhaka,184,Unhealthy,True
2024-11-17T01:00,126.2,122.5,904.0,26.6,10.1,43.0,8.0,0.2,19.7,82,1010.5,6.7,dhaka,186,Unhealthy,True
2024-11-17T02:00,119.2,115.9,994.0,22.4,10.4,58.0,7.0,1.0,21.7,77,1011.4,6.0,dhaka,182,Unhealthy,True
2024-11-17T03:00,112.0,108.3,1007.0,18.0,11.0,78.0,7.0,2.3,24.2,65,1012.0,5.0,dhaka,178,Unhealthy,True
2024-11-17T04:00,90.3,85.0,873.0,13.1,12.2,106.0,8.0,3.85,26.3,52,1012.1,5.7,dhaka,166,Unhealthy,True
2024-11-17T05:00,82.7,76.1,662.0,8.0,13.7,139.0,10.0,4.85,27.5,44,1011.3,3.4,dhaka,162,Unhealthy,True
2024-11-17T06:00,80.1,73.8,509.0,4.5,14.7,164.0,11.0,5.05,28.0,42,1010.2,2.2,dhaka,160,Unhealthy,True
2024-11-17T07:00,77.3,71.5,429.0,2.2,14.9,177.0,11.0,4.15,28.3,41,1009.2,3.0,dhaka,159,Unhealthy,True
2024-11-17T08:00,75.7,69.8,406.0,1.4,14.7,181.0,11.0,2.7,28.4,39,1008.3,3.9,dhaka,158,Unhealthy,True
2024-11-17T09:00,75.0,69.4,525.0,5.5,14.4,174.0,10.0,1.2,28.1,38,1007.7,4.8,dhaka,158,Unhealthy,True
2024-11-17T10:00,77.1,72.2,925.0,18.8,14.2,149.0,9.0,0.3,27.3,43,1007.6,5.4,dhaka,160,Unhealthy,True
2024-11-17T11:00,97.8,93.1,1466.0,36.8,14.1,113.0,9.0,0.0,24.7,59,1007.7,4.0,dhaka,170,Unhealthy,True
2024-11-17T12:00,129.9,124.8,1812.0,56.9,17.2,87.0,9.0,0.0,24.0,58,1008.4,2.7,dhaka,187,Unhealthy,True
2024-11-17T13:00,143.0,138.3,1783.0,58.0,16.9,73.0,9.0,0.0,22.9,57,1009.1,5.0,dhaka,194,Unhealthy,True
2024-11-17T14:00,149.5,144.4,1560.0,59.3,16.3,53.0,8.0,0.0,21.9,66,1009.9,4.4,dhaka,197,Unhealthy,True
2024-11-17T15:00,147.6,142.5,1343.0,59.1,15.6,38.0,8.0,0.0,21.3,73,1010.3,4.4,dhaka,196,Unhealthy,True
2024-11-17T16:00,144.4,139.2,1195.0,55.8,14.5,33.0,8.0,0.0,20.9,78,1010.5,4.8,dhaka,194,Unhealthy,True
2024-11-17T17:00,143.0,137.8,1053.0,51.0,13.2,33.0,9.0,0.0,20.6,76,1010.7,4.0,dhaka,193,Unhealthy,True
2024-11-17T18:00,142.5,137.8,935.0,47.7,12.2,33.0,9.0,0.0,20.3,75,1010.5,2.5,dhaka,193,Unhealthy,True
2024-11-17T19:00,143.9,138.8,834.0,47.0,11.6,31.0,9.0,0.0,20.2,72,1010.3,2.2,dhaka,194,Unhealthy,True
2024-11-17T20:00,145.8,140.6,757.0,47.9,11.3,28.0,9.0,0.0,19.3,75,1010.0,2.0,dhaka,195,Unhealthy,True
2024-11-17T21:00,147.6,142.5,737.0,49.9,11.1,24.0,9.0,0.0,17.7,83,1009.8,3.1,dhaka,196,Unhealthy,True
2024-11-17T22:00,149.5,144.4,819.0,54.9,11.0,15.0,9.0,0.0,17.6,82,1010.1,4.6,dhaka,197,Unhealthy,True
2024-11-17T23:00,152.7,147.6,959.0,61.1,11.1,5.0,9.0,0.0,17.8,79,1010.3,3.1,dhaka,199,Unhealthy,True
2024-11-18T00:00,177.0,170.9,1059.0,76.8,15.2,0.0,11.0,0.0,17.4,81,1010.9,3.3,dhaka,221,Very Unhealthy,True
