timestamp,pm1_0,pm2_5,pm10,cnt0_3,cnt0_5,cnt1_0,cnt2_5,mq135_adc,mq136_adc,mics_red_adc,mics_nox_adc,mp135_adc,aqi,aqi_category,is_hazard
2025-11-01T09:00,10.0,17.2,19.4,810,247,59,12,1321,904,1733,1121,1253,62,Moderate,0
2025-11-01T10:00,10.8,18.6,20.6,902,261,65,13,1352,925,1767,1174,1270,65,Moderate,0
2025-11-01T11:00,12.7,21.9,23.5,1051,310,77,16,1398,931,1834,1224,1306,72,Moderate,0
2025-11-01T12:00,16.9,29.2,29.8,1407,415,102,21,1463,951,1929,1247,1363,87,Moderate,0
2025-11-01T13:00,18.0,31.0,31.4,1490,433,109,23,1497,985,1961,1263,1386,91,Moderate,0
2025-11-01T14:00,19.3,33.2,33.5,1587,465,116,25,1530,984,1998,1278,1411,95,Moderate,0
2025-11-01T15:00,21.5,37.1,37.5,1778,523,129,27,1570,1016,2043,1297,1450,105,Unhealthy for Sensitive Groups,1
2025-11-01T16:00,24.8,42.8,43.1,2054,600,151,31,1621,1048,2103,1339,1483,119,Unhealthy for Sensitive Groups,1
2025-11-01T17:00,26.3,45.3,45.5,2177,643,157,33,1635,1075,2135,1384,1483,125,Unhealthy for Sensitive Groups,1
2025-11-01T18:00,28.3,48.8,49.0,2318,681,171,36,1631,1097,2158,1394,1513,134,Unhealthy for Sensitive Groups,1
2025-11-01T19:00,28.7,49.5,49.7,2366,693,172,37,1621,1090,2126,1401,1510,135,Unhealthy for Sensitive Groups,1
2025-11-01T20:00,28.8,49.7,49.8,2393,688,173,37,1638,1088,2111,1380,1481,136,Unhealthy for Sensitive Groups,1
2025-11-01T21:00,29.6,51.1,51.2,2461,715,180,37,1626,1103,2107,1398,1501,139,Unhealthy for Sensitive Groups,1
2025-11-01T22:00,29.9,51.5,51.6,2456,726,179,38,1617,1083,2128,1395,1519,140,Unhealthy for Sensitive Groups,1
2025-11-01T23:00,32.2,55.5,55.8,2663,769,195,41,1680,1102,2158,1426,1562,151,Unhealthy,1
2025-11-02T00:00,34.7,59.8,59.8,2875,836,210,44,1723,1122,2236,1464,1576,153,Unhealthy,1
2025-11-02T01:00,34.1,58.8,58.9,2836,822,204,44,1719,1131,2232,1437,1585,153,Unhealthy,1
2025-11-02T02:00,27.7,47.7,47.8,2292,659,165,36,1638,1082,2120,1344,1492,131,Unhealthy for Sensitive Groups,1
2025-11-02T03:00,21.3,36.8,36.8,1765,512,127,27,1557,1052,2014,1282,1442,104,Unhealthy for Sensitive Groups,1
2025-11-02T04:00,19.4,33.4,33.4,1595,468,116,25,1537,1021,1997,1239,1397,96,Moderate,0
2025-11-02T05:00,18.3,31.5,31.5,1509,445,108,23,1506,991,1958,1221,1381,92,Moderate,0
2025-11-02T06:00,16.9,29.2,29.3,1391,411,100,21,1477,982,1934,1202,1373,87,Moderate,0
2025-11-02T07:00,16.4,28.3,28.3,1340,398,99,21,1478,963,1931,1198,1360,85,Moderate,0
2025-11-02T08:00,15.9,27.5,27.6,1319,384,97,20,1454,971,1900,1199,1368,83,Moderate,0
2025-11-02T09:00,15.7,27.1,27.1,1296,382,93,20,1458,964,1896,1180,1356,83,Moderate,0
2025-11-02T10:00,15.0,25.9,26.0,1222,361,91,19,1469,960,1894,1202,1348,80,Moderate,0
2025-11-02T11:00,15.2,26.2,26.3,1241,363,91,19,1468,952,1903,1227,1364,81,Moderate,0
2025-11-02T12:00,18.8,32.4,32.5,1557,452,113,24,1531,967,2002,1276,1405,94,Moderate,0
2025-11-02T13:00,19.9,34.3,34.3,1667,478,120,25,1560,970,2032,1265,1434,98,Moderate,0
2025-11-02T14:00,19.9,34.3,34.5,1656,482,117,26,1575,976,2061,1269,1437,98,Moderate,0
2025-11-02T15:00,20.0,34.5,34.6,1657,480,120,25,1571,983,2080,1269,1457,98,Moderate,0
2025-11-02T16:00,19.9,34.3,34.3,1649,478,120,25,1573,976,2081,1270,1452,98,Moderate,0
2025-11-02T17:00,19.8,34.2,34.3,1652,475,120,25,1579,982,2056,1266,1450,97,Moderate,0
2025-11-02T18:00,19.7,34.0,34.1,1625,475,117,24,1564,987,2048,1244,1433,97,Moderate,0
2025-11-02T19:00,19.7,34.0,34.1,1609,481,117,25,1558,978,2017,1261,1421,97,Moderate,0
2025-11-02T20:00,20.4,35.2,35.2,1690,490,121,25,1549,985,2015,1268,1436,100,Moderate,0
2025-11-02T21:00,20.7,35.7,35.9,1710,498,125,26,1547,994,2023,1250,1419,101,Unhealthy for Sensitive Groups,1
2025-11-02T22:00,20.9,36.1,36.2,1724,505,126,27,1553,991,2045,1275,1445,102,Unhealthy for Sensitive Groups,1
2025-11-02T23:00,21.5,37.0,37.0,1778,513,128,27,1586,1006,2085,1293,1462,105,Unhealthy for Sensitive Groups,1
2025-11-03T00:00,21.9,37.8,38.1,1808,524,133,28,1597,1003,2091,1298,1475,107,Unhealthy for Sensitive Groups,1
2025-11-03T01:00,22.8,39.3,39.5,1891,553,138,29,1607,1003,2104,1285,1472,110,Unhealthy for Sensitive Groups,1
2025-11-03T02:00,20.8,35.9,36.0,1714,504,125,26,1563,1001,2047,1270,1439,102,Unhealthy for Sensitive Groups,1
2025-11-03T03:00,18.6,32.0,32.1,1526,445,111,24,1529,987,1991,1223,1390,93,Moderate,0
2025-11-03T04:00,16.9,29.2,29.6,1392,403,100,22,1481,979,1944,1218,1378,87,Moderate,0
2025-11-03T05:00,15.4,26.5,27.5,1271,366,93,19,1445,957,1888,1187,1351,81,Moderate,0
2025-11-03T06:00,15.8,27.2,28.5,1309,377,94,20,1456,967,1907,1196,1338,83,Moderate,0
2025-11-03T07:00,15.5,26.7,28.2,1289,373,92,20,1452,953,1876,1184,1338,82,Moderate,0
2025-11-03T08:00,16.5,28.5,30.5,1370,397,99,21,1450,967,1885,1181,1358,85,Moderate,0
2025-11-03T09:00,18.0,31.0,33.9,1493,433,108,23,1482,974,1943,1213,1368,91,Moderate,0
2025-11-03T10:00,20.1,34.6,38.5,1660,483,120,26,1522,989,1980,1263,1404,98,Moderate,0
2025-11-03T11:00,24.0,41.4,46.0,1989,582,144,31,1590,1027,2088,1315,1470,116,Unhealthy for Sensitive Groups,1
2025-11-03T12:00,20.5,35.4,35.4,1707,493,123,26,1558,1006,2045,1326,1443,100,Moderate,0
2025-11-03T13:00,24.2,41.8,43.2,1996,585,147,31,1637,1030,2136,1354,1483,117,Unhealthy for Sensitive Groups,1
2025-11-03T14:00,27.7,47.8,50.8,2288,669,167,35,1681,1053,2192,1404,1541,131,Unhealthy for Sensitive Groups,1
2025-11-03T15:00,30.9,53.2,57.4,2566,743,187,40,1736,1070,2249,1421,1580,145,Unhealthy for Sensitive Groups,1
2025-11-03T16:00,32.9,56.8,62.2,2733,791,198,41,1764,1089,2284,1436,1609,152,Unhealthy,1
2025-11-03T17:00,34.0,58.6,64.5,2784,820,204,43,1775,1094,2301,1443,1619,153,Unhealthy,1
2025-11-03T18:00,34.2,58.9,65.4,2820,821,207,44,1744,1097,2291,1439,1601,153,Unhealthy,1
2025-11-03T19:00,34.5,59.4,66.1,2822,833,206,43,1729,1106,2280,1424,1614,153,Unhealthy,1
2025-11-03T20:00,35.3,60.8,67.8,2924,857,211,45,1739,1103,2275,1431,1606,154,Unhealthy,1
2025-11-03T21:00,35.8,61.7,68.2,2967,866,218,46,1749,1108,2274,1439,1608,154,Unhealthy,1
2025-11-03T22:00,35.8,61.7,67.5,2955,861,216,46,1762,1117,2288,1430,1622,154,Unhealthy,1
2025-11-03T23:00,35.7,61.5,66.6,2935,862,214,46,1775,1110,2331,1443,1630,154,Unhealthy,1
2025-11-04T00:00,39.1,67.5,73.6,3237,942,237,50,1836,1139,2393,1466,1668,157,Unhealthy,1
2025-11-04T01:00,39.7,68.5,73.1,3283,958,239,51,1867,1140,2423,1480,1704,158,Unhealthy,1
2025-11-04T02:00,35.1,60.5,64.7,2905,845,210,44,1811,1115,2361,1423,1654,154,Unhealthy,1
2025-11-04T03:00,26.2,45.2,47.5,2164,636,158,33,1685,1053,2202,1326,1533,125,Unhealthy for Sensitive Groups,1
2025-11-04T04:00,17.9,30.9,31.8,1507,437,108,23,1554,994,2026,1228,1418,91,Moderate,0
2025-11-04T05:00,14.7,25.3,25.7,1182,355,88,19,1471,957,1925,1176,1363,79,Moderate,0
2025-11-04T06:00,14.5,25.0,25.2,1202,353,86,18,1435,963,1895,1178,1342,78,Moderate,0
2025-11-04T07:00,14.7,25.4,25.6,1223,362,88,19,1432,954,1883,1181,1336,79,Moderate,0
2025-11-04T08:00,14.6,25.2,25.3,1207,351,87,18,1426,965,1872,1176,1326,79,Moderate,0
2025-11-04T09:00,14.2,24.4,24.5,1177,344,85,18,1439,946,1875,1180,1341,77,Moderate,0
2025-11-04T10:00,13.7,23.6,23.6,1132,326,83,17,1424,954,1888,1197,1328,75,Moderate,0
2025-11-04T11:00,13.9,24.0,24.1,1120,337,84,17,1456,967,1914,1224,1347,76,Moderate,0
2025-11-04T12:00,15.1,26.1,26.1,1231,364,91,19,1495,965,1960,1264,1382,80,Moderate,0
2025-11-04T13:00,17.7,30.5,30.5,1444,418,107,23,1544,974,2017,1299,1405,90,Moderate,0
2025-11-04T14:00,18.8,32.5,32.5,1552,457,115,24,1577,982,2066,1309,1441,94,Moderate,0
2025-11-04T15:00,18.6,32.1,32.1,1538,454,111,24,1570,992,2060,1302,1439,93,Moderate,0
2025-11-04T16:00,18.2,31.4,31.8,1506,440,109,23,1568,980,2055,1282,1435,92,Moderate,0
2025-11-04T17:00,17.3,29.8,30.4,1436,409,104,22,1529,981,2006,1258,1411,88,Moderate,0
2025-11-04T18:00,16.3,28.1,28.6,1355,392,99,21,1493,958,1974,1243,1370,85,Moderate,0
2025-11-04T19:00,15.8,27.2,27.7,1331,382,95,20,1514,959,1968,1224,1378,83,Moderate,0
2025-11-04T20:00,15.7,27.1,27.4,1296,376,94,19,1487,941,1949,1215,1375,83,Moderate,0
2025-11-04T21:00,15.9,27.5,27.6,1314,397,97,20,1492,948,1940,1203,1379,83,Moderate,0
2025-11-04T22:00,16.2,27.9,28.0,1332,394,98,21,1496,958,1975,1216,1379,84,Moderate,0
2025-11-04T23:00,16.6,28.6,28.6,1388,401,100,21,1515,957,1998,1223,1401,86,Moderate,0
2025-11-05T00:00,18.4,31.8,32.5,1509,440,111,24,1561,969,2041,1255,1438,92,Moderate,0
2025-11-05T01:00,20.5,35.4,36.3,1708,493,122,26,1597,997,2115,1286,1467,100,Moderate,0
2025-11-05T02:00,20.7,35.7,37.0,1700,500,126,26,1624,1024,2133,1283,1478,101,Unhealthy for Sensitive Groups,1
2025-11-05T03:00,20.1,34.7,36.0,1679,487,120,25,1606,1013,2104,1280,1448,99,Moderate,0
2025-11-05T04:00,18.1,31.2,31.7,1512,441,108,23,1560,1013,2057,1230,1435,91,Moderate,0
2025-11-05T05:00,17.7,30.6,30.6,1466,428,106,23,1539,991,1991,1223,1412,90,Moderate,0
2025-11-05T06:00,18.4,31.7,31.9,1524,448,111,24,1524,984,1987,1234,1403,92,Moderate,0
2025-11-05T07:00,16.8,28.9,29.0,1392,403,100,21,1495,971,1949,1197,1388,86,Moderate,0
2025-11-05T08:00,16.2,27.9,28.0,1336,396,99,20,1475,951,1925,1187,1383,84,Moderate,0
2025-11-05T09:00,16.5,28.4,28.5,1364,399,97,20,1501,964,1952,1213,1393,85,Moderate,0
2025-11-05T10:00,17.2,29.7,29.9,1423,416,104,22,1504,970,1991,1241,1395,88,Moderate,0
2025-11-05T11:00,17.1,29.5,29.7,1415,415,106,22,1537,965,2021,1248,1413,88,Moderate,0
2025-11-05T12:00,27.2,46.9,47.0,2258,651,165,35,1697,1070,2245,1422,1552,129,Unhealthy for Sensitive Groups,1
2025-11-05T13:00,27.9,48.1,48.2,2306,673,167,35,1740,1085,2260,1424,1562,132,Unhealthy for Sensitive Groups,1
2025-11-05T14:00,29.8,51.3,51.3,2460,711,181,38,1747,1107,2311,1445,1585,140,Unhealthy for Sensitive Groups,1
2025-11-05T15:00,32.9,56.8,56.8,2738,798,199,42,1825,1153,2356,1492,1641,152,Unhealthy,1
2025-11-05T16:00,38.6,66.6,66.6,3201,925,232,49,1901,1185,2455,1541,1722,157,Unhealthy,1
2025-11-05T17:00,37.4,64.5,64.7,3094,905,226,48,1886,1157,2458,1538,1706,156,Unhealthy,1
2025-11-05T18:00,37.3,64.3,64.3,3085,898,224,48,1888,1153,2480,1529,1707,156,Unhealthy,1
2025-11-05T19:00,35.1,60.5,60.8,2920,846,212,45,1849,1154,2406,1498,1675,154,Unhealthy,1
2025-11-05T20:00,31.3,53.9,54.0,2587,758,188,40,1775,1132,2334,1432,1625,146,Unhealthy for Sensitive Groups,1
2025-11-05T21:00,30.4,52.4,52.5,2538,733,183,39,1756,1123,2298,1413,1614,143,Unhealthy for Sensitive Groups,1
2025-11-05T22:00,31.3,53.9,54.0,2586,753,189,40,1773,1148,2338,1450,1616,146,Unhealthy for Sensitive Groups,1
2025-11-05T23:00,33.2,57.3,57.5,2751,803,200,42,1818,1163,2379,1484,1666,152,Unhealthy,1
2025-11-06T00:00,28.4,49.0,49.1,2351,680,171,36,1770,1086,2287,1414,1581,134,Unhealthy for Sensitive Groups,1
2025-11-06T01:00,28.7,49.4,49.8,2366,690,172,37,1750,1106,2301,1404,1593,135,Unhealthy for Sensitive Groups,1
2025-11-06T02:00,25.9,44.7,45.6,2149,629,156,33,1696,1112,2245,1370,1547,124,Unhealthy for Sensitive Groups,1
2025-11-06T03:00,22.4,38.6,39.7,1846,538,135,29,1641,1103,2158,1315,1497,109,Unhealthy for Sensitive Groups,1
2025-11-06T04:00,22.2,38.3,39.1,1845,537,136,28,1622,1083,2110,1301,1481,108,Unhealthy for Sensitive Groups,1
2025-11-06T05:00,20.2,34.9,35.5,1704,487,121,26,1544,1049,2041,1274,1443,99,Moderate,0
2025-11-06T06:00,18.9,32.6,32.9,1559,455,113,24,1524,1014,1983,1234,1409,94,Moderate,0
2025-11-06T07:00,17.2,29.7,29.9,1443,410,102,22,1485,1003,1934,1210,1378,88,Moderate,0
2025-11-06T08:00,15.9,27.5,27.8,1330,377,95,20,1455,999,1903,1187,1361,83,Moderate,0
2025-11-06T09:00,15.5,26.8,27.0,1280,367,93,20,1474,978,1941,1193,1361,82,Moderate,0
2025-11-06T10:00,15.7,27.0,27.2,1297,381,96,20,1554,982,2021,1251,1414,82,Moderate,0
2025-11-06T11:00,18.2,31.4,31.7,1496,438,110,23,1676,1007,2204,1349,1498,92,Moderate,0
2025-11-06T12:00,40.4,69.6,69.8,3358,974,243,51,2065,1168,2681,1625,1825,158,Unhealthy,1
2025-11-06T13:00,42.4,73.1,73.6,3518,1030,256,54,2081,1192,2759,1615,1863,160,Unhealthy,1
2025-11-06T14:00,43.5,75.0,75.7,3601,1053,262,55,2090,1205,2747,1616,1852,161,Unhealthy,1
2025-11-06T15:00,45.5,78.5,78.9,3752,1102,275,58,2090,1213,2732,1612,1860,163,Unhealthy,1
2025-11-06T16:00,47.4,81.7,82.2,3917,1140,284,61,2116,1221,2760,1631,1891,165,Unhealthy,1
2025-11-06T17:00,48.1,82.9,83.1,3971,1164,289,61,2103,1233,2769,1620,1883,165,Unhealthy,1
2025-11-06T18:00,47.6,82.0,82.4,3931,1151,285,61,2065,1218,2701,1625,1866,165,Unhealthy,1
2025-11-06T19:00,47.8,82.4,82.7,3961,1160,288,61,2067,1213,2693,1631,1852,165,Unhealthy,1
2025-11-06T20:00,48.1,82.9,83.4,3964,1156,291,62,2042,1221,2669,1621,1837,165,Unhealthy,1
2025-11-06T21:00,47.8,82.4,82.7,3952,1157,288,61,2032,1213,2628,1609,1817,165,Unhealthy,1
2025-11-06T22:00,45.9,79.2,79.4,3798,1113,276,59,1987,1200,2581,1599,1797,163,Unhealthy,1
2025-11-06T23:00,43.7,75.4,75.7,3624,1056,262,56,1962,1189,2557,1581,1773,161,Unhealthy,1
2025-11-07T00:00,49.4,85.2,85.7,4094,1185,297,63,2040,1254,2645,1654,1835,166,Unhealthy,1
2025-11-07T01:00,51.6,88.9,89.2,4259,1243,311,66,2070,1263,2684,1663,1878,168,Unhealthy,1
2025-11-07T02:00,42.7,73.6,73.6,3530,1021,255,55,1949,1230,2537,1563,1753,160,Unhealthy,1
2025-11-07T03:00,31.0,53.4,53.6,2572,741,185,39,1771,1150,2321,1411,1602,145,Unhealthy for Sensitive Groups,1
2025-11-07T04:00,20.2,34.9,35.4,1673,482,123,26,1595,1067,2084,1268,1453,99,Moderate,0
2025-11-07T05:00,17.1,29.5,29.9,1415,414,103,22,1502,1009,1986,1216,1395,88,Moderate,0
2025-11-07T06:00,16.1,27.7,28.2,1320,394,97,20,1490,965,1921,1175,1363,84,Moderate,0
2025-11-07T07:00,15.5,26.8,27.4,1288,375,93,19,1465,963,1913,1164,1355,82,Moderate,0
2025-11-07T08:00,15.5,26.7,27.4,1269,372,93,20,1446,959,1882,1186,1347,82,Moderate,0
2025-11-07T09:00,15.5,26.8,27.5,1297,373,93,19,1467,954,1914,1183,1338,82,Moderate,0
2025-11-07T10:00,16.0,27.6,28.4,1319,381,96,20,1500,961,1952,1223,1385,84,Moderate,0
2025-11-07T11:00,18.8,32.5,33.1,1559,451,111,24,1564,984,2054,1289,1433,94,Moderate,0
2025-11-07T12:00,21.4,36.9,37.3,1770,521,129,27,1626,996,2132,1340,1493,104,Unhealthy for Sensitive Groups,1
2025-11-07T13:00,22.3,38.5,38.9,1845,533,136,28,1639,1005,2166,1361,1494,108,Unhealthy for Sensitive Groups,1
2025-11-07T14:00,22.9,39.5,39.8,1905,558,137,29,1645,1011,2168,1348,1515,111,Unhealthy for Sensitive Groups,1
2025-11-07T15:00,23.8,41.0,41.3,1960,566,143,30,1661,1016,2175,1355,1515,115,Unhealthy for Sensitive Groups,1
2025-11-07T16:00,25.0,43.1,43.5,2065,601,150,32,1669,1026,2182,1357,1539,120,Unhealthy for Sensitive Groups,1
2025-11-07T17:00,25.9,44.6,45.1,2145,624,156,32,1681,1031,2196,1346,1526,123,Unhealthy for Sensitive Groups,1
2025-11-07T18:00,26.4,45.6,46.3,2184,642,159,34,1678,1025,2188,1346,1512,126,Unhealthy for Sensitive Groups,1
2025-11-07T19:00,27.3,47.1,47.8,2276,662,165,35,1663,1036,2195,1344,1512,130,Unhealthy for Sensitive Groups,1
2025-11-07T20:00,28.5,49.2,50.1,2359,688,172,37,1682,1048,2199,1344,1541,135,Unhealthy for Sensitive Groups,1
2025-11-07T21:00,29.5,50.9,51.8,2449,707,176,37,1679,1059,2189,1353,1540,139,Unhealthy for Sensitive Groups,1
2025-11-07T22:00,30.5,52.6,53.6,2535,736,183,39,1717,1059,2237,1371,1561,143,Unhealthy for Sensitive Groups,1
2025-11-07T23:00,31.6,54.5,56.0,2641,758,190,40,1745,1084,2282,1393,1585,148,Unhealthy for Sensitive Groups,1
2025-11-08T00:00,29.8,51.3,53.3,2458,711,181,38,1720,1070,2242,1370,1571,140,Unhealthy for Sensitive Groups,1
2025-11-08T01:00,31.4,54.2,56.2,2607,758,188,40,1762,1079,2298,1375,1597,147,Unhealthy for Sensitive Groups,1
2025-11-08T02:00,31.6,54.5,56.6,2609,765,190,41,1768,1092,2301,1377,1602,148,Unhealthy for Sensitive Groups,1
2025-11-08T03:00,30.4,52.4,55.1,2509,732,183,39,1722,1080,2272,1358,1584,143,Unhealthy for Sensitive Groups,1
2025-11-08T04:00,29.1,50.2,52.6,2428,706,177,37,1709,1069,2211,1323,1563,137,Unhealthy for Sensitive Groups,1
2025-11-08T05:00,26.7,46.1,48.2,2228,643,161,34,1640,1058,2117,1311,1503,127,Unhealthy for Sensitive Groups,1
2025-11-08T06:00,23.6,40.7,42.5,1954,571,142,30,1571,1030,2052,1267,1442,114,Unhealthy for Sensitive Groups,1
2025-11-08T07:00,21.5,37.0,38.5,1772,521,129,27,1548,1011,1999,1234,1399,105,Unhealthy for Sensitive Groups,1
2025-11-08T08:00,20.1,34.6,36.1,1659,483,121,25,1510,980,1962,1226,1415,98,Moderate,0
2025-11-08T09:00,19.5,33.6,35.0,1611,471,118,24,1513,980,1978,1224,1401,96,Moderate,0
2025-11-08T10:00,19.8,34.2,35.7,1633,481,121,25,1530,988,2009,1245,1392,97,Moderate,0
2025-11-08T11:00,23.5,40.5,41.8,1957,570,140,30,1620,1022,2110,1316,1477,113,Unhealthy for Sensitive Groups,1
2025-11-08T12:00,23.8,41.1,41.6,1971,579,142,30,1637,1018,2144,1336,1492,115,Unhealthy for Sensitive Groups,1
2025-11-08T13:00,24.7,42.6,43.2,2035,596,147,31,1630,1027,2154,1328,1514,118,Unhealthy for Sensitive Groups,1
2025-11-08T14:00,25.1,43.3,44.1,2103,606,150,33,1630,1024,2145,1345,1506,120,Unhealthy for Sensitive Groups,1
2025-11-08T15:00,26.0,44.8,45.9,2145,623,156,33,1646,1025,2133,1344,1505,124,Unhealthy for Sensitive Groups,1
2025-11-08T16:00,27.0,46.6,47.8,2224,651,163,34,1660,1030,2180,1344,1516,128,Unhealthy for Sensitive Groups,1
2025-11-08T17:00,27.6,47.6,49.2,2277,665,167,35,1662,1040,2164,1340,1509,131,Unhealthy for Sensitive Groups,1
2025-11-08T18:00,27.9,48.1,50.2,2318,674,167,36,1666,1037,2180,1346,1530,132,Unhealthy for Sensitive Groups,1
2025-11-08T19:00,28.3,48.8,51.2,2338,685,170,36,1651,1044,2188,1337,1524,134,Unhealthy for Sensitive Groups,1
2025-11-08T20:00,28.8,49.6,52.5,2376,689,171,37,1668,1051,2170,1344,1539,136,Unhealthy for Sensitive Groups,1
2025-11-08T21:00,29.7,51.2,54.4,2455,714,178,38,1691,1055,2189,1354,1534,140,Unhealthy for Sensitive Groups,1
2025-11-08T22:00,31.4,54.2,57.7,2601,752,187,40,1710,1074,2231,1365,1569,147,Unhealthy for Sensitive Groups,1
2025-11-08T23:00,33.8,58.2,62.2,2781,820,202,43,1752,1095,2290,1398,1615,152,Unhealthy,1
2025-11-09T00:00,46.2,79.6,85.7,3821,1116,277,59,1945,1181,2532,1531,1768,163,Unhealthy,1
2025-11-09T01:00,49.7,85.7,92.2,4097,1207,299,64,1996,1217,2588,1573,1813,167,Unhealthy,1
2025-11-09T02:00,51.2,88.2,96.2,4233,1237,307,65,2035,1248,2637,1590,1838,168,Unhealthy,1
2025-11-09T03:00,50.6,87.3,97.1,4209,1215,305,64,2003,1239,2629,1575,1831,167,Unhealthy,1
2025-11-09T04:00,51.2,88.2,98.3,4264,1233,309,65,2017,1236,2609,1587,1837,168,Unhealthy,1
2025-11-09T05:00,49.0,84.5,93.8,4057,1173,295,64,1958,1222,2555,1539,1778,166,Unhealthy,1
2025-11-09T06:00,42.3,72.9,79.9,3474,1023,254,54,1838,1160,2397,1460,1681,160,Unhealthy,1
2025-11-09T07:00,37.5,64.7,70.5,3117,903,224,48,1773,1123,2314,1402,1625,156,Unhealthy,1
2025-11-09T08:00,36.5,62.9,68.5,3008,883,220,47,1738,1118,2263,1387,1613,155,Unhealthy,1
2025-11-09T09:00,36.2,62.4,67.8,2983,867,216,47,1749,1122,2266,1389,1604,155,Unhealthy,1
2025-11-09T10:00,36.5,62.9,67.8,3021,878,220,46,1764,1095,2284,1422,1622,155,Unhealthy,1
2025-11-09T11:00,39.0,67.3,71.2,3224,947,236,50,1821,1122,2381,1483,1667,157,Unhealthy,1
2025-11-09T12:00,37.7,65.0,68.7,3113,908,226,48,1840,1117,2406,1516,1658,156,Unhealthy,1
2025-11-09T13:00,38.6,66.6,69.6,3200,929,233,49,1870,1132,2408,1517,1702,157,Unhealthy,1
2025-11-09T14:00,39.7,68.5,71.5,3280,955,237,51,1876,1139,2434,1521,1708,158,Unhealthy,1
2025-11-09T15:00,41.2,71.0,74.3,3418,987,249,53,1908,1143,2450,1540,1731,159,Unhealthy,1
2025-11-09T16:00,42.9,74.0,77.5,3543,1034,258,54,1935,1148,2507,1553,1753,161,Unhealthy,1
2025-11-09T17:00,44.3,76.4,79.9,3671,1068,266,57,1921,1165,2509,1572,1758,162,Unhealthy,1
2025-11-09T18:00,45.1,77.8,81.5,3740,1089,270,58,1947,1166,2537,1566,1754,163,Unhealthy,1
2025-11-09T19:00,45.8,78.9,82.7,3779,1105,273,59,1944,1175,2506,1568,1781,163,Unhealthy,1
2025-11-09T20:00,46.7,80.6,84.1,3855,1131,282,59,1947,1179,2516,1565,1754,164,Unhealthy,1
2025-11-09T21:00,47.8,82.4,85.9,3940,1154,288,61,1960,1185,2543,1557,1782,165,Unhealthy,1
2025-11-09T22:00,49.2,84.8,88.2,4065,1195,295,64,1983,1185,2588,1576,1808,166,Unhealthy,1
2025-11-09T23:00,50.9,87.8,91.3,4226,1230,306,66,2025,1213,2609,1605,1829,168,Unhealthy,1
2025-11-10T00:00,53.8,92.7,95.5,4466,1300,324,69,2069,1242,2718,1644,1890,170,Unhealthy,1
2025-11-10T01:00,56.4,97.3,99.7,4664,1359,340,73,2116,1265,2755,1655,1918,173,Unhealthy,1
2025-11-10T02:00,55.0,94.8,97.3,4559,1327,332,70,2103,1259,2715,1636,1888,171,Unhealthy,1
2025-11-10T03:00,50.8,87.5,90.3,4194,1224,307,65,2021,1251,2635,1588,1843,168,Unhealthy,1
2025-11-10T04:00,43.7,75.4,78.5,3621,1059,264,56,1934,1188,2491,1508,1743,161,Unhealthy,1
2025-11-10T05:00,32.8,56.5,59.0,2715,800,197,42,1739,1102,2248,1354,1585,152,Unhealthy,1
2025-11-10T06:00,25.6,44.1,46.4,2100,615,154,32,1606,1033,2116,1270,1494,122,Unhealthy for Sensitive Groups,1
2025-11-10T07:00,23.9,41.2,43.5,1985,580,145,31,1579,1016,2057,1260,1472,115,Unhealthy for Sensitive Groups,1
2025-11-10T08:00,23.1,39.8,42.1,1896,553,140,30,1562,1012,2043,1264,1446,112,Unhealthy for Sensitive Groups,1
2025-11-10T09:00,22.5,38.8,41.1,1872,553,136,29,1567,1000,2059,1255,1439,109,Unhealthy for Sensitive Groups,1
2025-11-10T10:00,22.6,39.0,41.3,1863,550,137,29,1589,995,2071,1283,1472,110,Unhealthy for Sensitive Groups,1
2025-11-10T11:00,25.5,43.9,45.9,2099,609,152,32,1666,1035,2168,1352,1516,122,Unhealthy for Sensitive Groups,1
2025-11-10T12:00,30.4,52.5,54.2,2519,733,183,38,1748,1065,2290,1437,1588,143,Unhealthy for Sensitive Groups,1
2025-11-10T13:00,33.0,56.9,58.4,2722,796,199,42,1783,1085,2320,1458,1623,152,Unhealthy,1
2025-11-10T14:00,34.3,59.1,60.8,2825,828,205,44,1809,1088,2341,1470,1638,153,Unhealthy,1
2025-11-10T15:00,35.8,61.7,63.3,2948,865,215,46,1794,1109,2341,1492,1639,154,Unhealthy,1
2025-11-10T16:00,37.3,64.3,66.1,3085,900,224,48,1833,1110,2383,1507,1652,156,Unhealthy,1
2025-11-10T17:00,38.1,65.7,67.5,3139,921,229,49,1830,1114,2371,1500,1662,156,Unhealthy,1
2025-11-10T18:00,38.7,66.8,68.9,3206,939,233,50,1834,1126,2393,1485,1672,157,Unhealthy,1
2025-11-10T19:00,39.6,68.2,70.5,3269,948,238,51,1826,1123,2374,1489,1676,158,Unhealthy,1
2025-11-10T20:00,40.5,69.8,72.4,3348,973,244,51,1832,1140,2365,1468,1686,158,Unhealthy,1
2025-11-10T21:00,41.5,71.5,74.0,3425,1005,250,53,1842,1138,2387,1480,1671,159,Unhealthy,1
2025-11-10T22:00,42.4,73.1,75.9,3512,1022,255,54,1873,1157,2424,1489,1685,160,Unhealthy,1
2025-11-10T23:00,43.5,75.0,78.0,3619,1049,261,56,1902,1162,2472,1514,1716,161,Unhealthy,1
